Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
15.544506788253784,645,309,0.7071067811865476,15.581536396370014
15.584689855575562,647,309,1.0,24.886104188916576
15.624553918838501,647,298,5.5,137.96887597038312
15.667151689529419,646,296,1.118033988749895,26.246302813876234
15.707372665405273,642,309,6.800735254367722,169.0842926178315
15.749080657958984,645,312,2.1213203435596424,50.861242981853835
15.790889978408813,650,311,2.5495097567963922,60.97945934940001
15.83141565322876,648,305,3.1622776601683795,78.03146213402329
15.869808673858643,647,306,0.7071067811865476,18.417586571351418
15.91002869606018,648,308,1.118033988749895,27.797945589078747
15.955812692642212,650,308,1.0,21.841693051158142
15.994720697402954,653,306,1.8027756377319946,46.33431215036188
16.03325080871582,652,305,0.7071067811865476,18.352056536894203
16.075547695159912,651,305,0.5,11.821201086772714
16.11852478981018,650,301,2.0615528128088303,47.96864072792664
16.158914804458618,650,301,0.0,0.0
16.192057847976685,650,297,2.0,60.34448824561908
16.241881847381592,649,295,1.118033988749895,22.439667672278
16.277592658996582,649,297,1.0,28.00272395882015
16.32312560081482,642,304,4.949747468305833,108.70695524274934
16.362852811813354,641,300,2.0615528128088303,51.89271436358432
16.40067458152771,639,299,1.118033988749895,29.560594260758208
16.44736361503601,646,305,4.6097722286464435,98.73351153921142
16.48340082168579,644,306,1.118033988749895,31.024435373564444
16.52433466911316,647,304,1.8027756377319946,44.04119698083078
16.565775871276855,646,310,3.0413812651491097,73.39027601408361
16.605334758758545,647,306,2.0615528128088303,52.113518454305805
16.648849725723267,647,306,0.0,0.0
16.693825721740723,650,305,1.5811388300841898,35.15517098210608
16.731440782546997,649,300,2.5495097567963922,67.77896146245546
16.777785778045654,649,301,0.5,10.788651387709956
16.813246965408325,644,301,2.5,70.49961340639392
16.858876705169678,641,301,1.5,32.873297280351125
16.8965847492218,641,301,0.0,0.0
16.937872886657715,641,294,3.5,84.77011115923199
16.978997707366943,643,293,1.118033988749895,27.186355331611335
17.01672077178955,645,284,4.6097722286464435,122.20036466294631
17.057443618774414,645,276,4.0,98.22495960281961
17.101857662200928,649,278,2.23606797749979,50.34596728846654
17.1440327167511,647,279,1.118033988749895,26.50936674948212
17.182923555374146,642,280,2.5495097567963922,65.55553562389734
17.224710702896118,643,280,0.5,11.965401556473514
17.267613887786865,639,285,3.2015621187164243,74.62294761727364
17.307257652282715,639,284,0.5,12.612323939426743
17.346649646759033,636,284,1.5,38.07880306496713
17.38793182373047,634,276,4.123105625617661,99.87616758851087
17.426308631896973,645,270,6.264982043070834,163.24916902649144
17.473460912704468,646,270,0.5,10.603940921570908
17.51211380958557,647,277,3.5355339059327378,91.46879512829416
17.595043659210205,648,278,0.7071067811865476,8.526565336692784
17.636401891708374,646,280,1.4142135623730951,34.1942456664633
17.674351692199707,644,280,1.0,26.350599662002978
17.717561721801758,651,280,3.5,80.99971308128627
17.755399703979492,650,275,2.5495097567963922,67.37964368239071
17.79865288734436,649,277,1.118033988749895,25.848594294634125
17.84058165550232,649,277,0.0,0.0
17.880961656570435,650,275,1.118033988749895,27.687814739378855
17.920289754867554,649,273,1.118033988749895,28.428376584682027
17.96101665496826,651,272,1.118033988749895,27.451978569084826
17.999882698059082,650,271,0.7071067811865476,18.19343377802094
18.041220664978027,649,272,0.7071067811865476,17.105504549196358
18.083823680877686,649,271,0.5,11.73625832447255
18.126317739486694,651,272,1.118033988749895,26.31036020910628
18.16771364212036,651,272,0.0,0.0
18.207566738128662,648,280,4.272001872658765,107.19372647407302
